MINDAIND,20200813,295,298.95,284.1,290.75,486811
MINDTECK,20200813,25.8,27.2,24,26.6,63609
MINDTREE,20200813,1131.15,1154.6,1122.15,1149.3,644916
MIRCELECTR,20200813,9.45,9.45,9.1,9.1,1004568
MIRZAINT,20200813,49.7,50.85,49.5,49.75,365980
MITTAL,20200813,25.65,25.65,25.65,25.65,5883
MMFL,20200813,256.9,283.9,248,276.9,40811
MMP,20200813,72.05,73.3,67.2,69.25,6646
MMTC,20200813,19.2,19.85,19.1,19.3,1704615
MODIRUBBER,20200813,34.1,35.8,32.4,32.55,864
MOHITIND,20200813,3.5,3.5,3.5,3.5,1001
MOHOTAIND,20200813,9.1,9.65,8.85,9.65,3191
MOIL,20200813,150.35,151,148,149,215711
MOLDTECH,20200813,39.6,39.9,38.1,39.35,75717
MOLDTKPAC,20200813,291.85,291.85,286,286.25,54249
MONTECARLO,20200813,161.7,162,158.5,158.95,49642
MORARJEE,20200813,11.2,12,11,11.2,41387
MOREPENLAB,20200813,24,24.2,23.5,23.6,767190
MOTHERSUMI,20200813,116.75,122.6,114.35,120.7,36124631
MOTILALOFS,20200813,665.9,669.9,660,663.15,37362
MOTOGENFIN,20200813,16.3,17.2,16.3,17,863
MPHASIS,20200813,1175,1212,1175,1200.55,232416
MPSLTD,20200813,435.3,435.3,435.3,435.3,4655
MRF,20200813,61900,64352.25,61400,63976.5,29508
MRO-TEK,20200813,29.5,29.5,27,29.5,6606
MRPL,20200813,34,34,32.9,33.1,2091579
MSPL,20200813,7.3,7.65,6.95,7.2,20658
MSTCLTD,20200813,151,153,148.05,149.85,269483
MTEDUCARE,20200813,14.05,14.05,13.6,13.75,428183
MTNL,20200813,9.55,9.55,9.3,9.35,502514
MUKANDENGG,20200813,8.2,8.6,8,8.2,17030
MUKANDLTD,20200813,24.8,25.4,24.2,25.4,53149
MUKTAARTS,20200813,24.5,25.7,24.5,25.1,13020
MUNJALAU,20200813,49.65,51.35,49.2,50.65,539447
MUNJALSHOW,20200813,116.75,122.5,116.75,118.75,42885
MURUDCERA,20200813,16,16.75,15.9,16.25,128606
MUTHOOTCAP,20200813,373,373,360.2,363.35,18090
MUTHOOTFIN,20200813,1146,1188.55,1145.45,1178.15,2855931
N100,20200813,819.8,824.35,805.5,820.39,22521
NACLIND,20200813,44.3,44.3,39.6,40.3,280590
NAGAFERT,20200813,5.1,5.15,4.85,4.95,317582
NAGREEKCAP,20200813,5.15,5.15,5.15,5.15,100
NAGREEKEXP,20200813,16,17.45,15.65,16.05,28159
NAHARCAP,20200813,67,70.9,67,68.45,14013
NAHARINDUS,20200813,27.1,27.1,25.45,26.25,8561
NAHARPOLY,20200813,72,76.45,71.1,76.45,307184
NAHARSPING,20200813,38,38,34,36.4,44600
NAM-INDIA,20200813,267.7,275.8,267,270,894217
NATCOPHARM,20200813,832,842.6,808,813.4,600915
NATHBIOGEN,20200813,349.8,355.75,335,338.35,66271
NATIONALUM,20200813,35,35.7,34.9,35.25,9247090
NATNLSTEEL,20200813,2.2,2.2,2.2,2.2,1194
NAUKRI,20200813,3274.9,3329.55,3242.05,3272.25,503127
NAVINFLUOR,20200813,2029.5,2030,1962,1969.8,111130
NAVKARCORP,20200813,25.6,25.95,24.9,25.3,425405
NAVNETEDUL,20200813,80.9,84,78.7,80.5,603752
NBCC,20200813,24.75,26.4,24.65,26.05,27161989
NBIFIN,20200813,1600,1645,1556.1,1635,116108
NBVENTURES,20200813,52.2,53.5,51.1,51.45,753744
NCC,20200813,31.2,32.25,30.8,31.6,19327313
NCLIND,20200813,90,90.5,88.6,88.95,212609
NDGL,20200813,622.65,623.05,600.1,609.15,407
NDL,20200813,21.45,25.05,21.4,25.05,1126378
NDRAUTO,20200813,161,167.1,150.25,167.1,38698
NDTV,20200813,37,37,35.6,36.15,5916
NECCLTD,20200813,10.45,10.5,10,10.2,67300
NECLIFE,20200813,22.45,22.9,21.7,22,554085
NELCAST,20200813,50.6,52.9,50.2,52.1,554896
NELCO,20200813,210.8,222.2,210.15,217.6,371082
NEOGEN,20200813,623,646.1,613.55,642.25,67886
NESCO,20200813,511.8,511.8,492.4,493.85,133546
NESTLEIND,20200813,16462,16661.95,16458.4,16474.2,66303
NETF,20200813,116.98,116.98,113.5,115.98,79
NETFCONSUM,20200813,53.2,54.5,53.2,54.15,348
NETFDIVOPP,20200813,28.45,28.75,28.1,28.71,1437
NETFIT,20200813,18.4,18.48,18.14,18.15,14520
NETFLTGILT,20200813,22,22,21.92,21.96,7574
NETFMID150,20200813,62.61,62.75,62.2,62.69,28974
NETFNIF100,20200813,117.95,117.95,115.11,115.27,107
NETFNV20,20200813,59.5,60,57.52,59.33,5339
NETWORK18,20200813,41.15,41.9,40.25,41.1,989709
NEULANDLAB,20200813,796.8,817.15,785,787.6,70213
NEWGEN,20200813,179.4,185,179.4,182.2,66841
NEXTMEDIA,20200813,5.2,5.45,5.1,5.45,11049
NFL,20200813,37.65,37.75,36.55,36.9,752120
NH,20200813,333.25,347.35,331,341.55,323774
NHPC,20200813,20.35,20.75,20.25,20.55,2284581
NIACL,20200813,117.25,118.8,116.6,117.3,458118
NIBL,20200813,5.75,5.75,5.75,5.75,6730
NIFTYBEES,20200813,121.27,121.44,119.91,120.49,1022353
NIITLTD,20200813,96.85,100.75,96.6,97.85,2946583
NIITTECH,20200813,2003,2044.5,1981.5,1988.35,478535
NILAINFRA,20200813,5.15,5.2,4.9,4.9,1373452
NILASPACES,20200813,1.35,1.35,1.35,1.35,22182
NILKAMAL,20200813,1223.15,1242.5,1223.15,1236.6,4975
NIPPOBATRY,20200813,565.05,589,559.05,574.35,680
NITCO,20200813,19.75,20.1,18.55,20.1,357625
NITINSPIN,20200813,41,43,39.65,41.15,112980
NKIND,20200813,22.8,22.8,22.8,22.8,2
NLCINDIA,20200813,51.2,52.15,50.7,51.3,670553
NMDC,20200813,94.7,95.5,92.75,93.15,8306112
NOCIL,20200813,116.95,119,115.7,117.25,2254909
NOIDATOLL,20200813,3.85,3.85,3.6,3.6,114670
NORBTEAEXP,20200813,8.85,8.85,8.85,8.85,1071
NPBET,20200813,124,125,119.05,119.05,774
NRAIL,20200813,216.3,221.9,213.5,214.7,10483
NRBBEARING,20200813,77.65,79.55,77.1,77.75,237517
NSIL,20200813,655.05,698,655.05,680,347
NTL,20200813,0.85,0.85,0.8,0.85,14718
NTPC,20200813,87.4,87.5,86.5,87.25,13724634
NUCLEUS,20200813,471.7,471.7,450.6,455.1,267959
NXTDIGITAL,20200813,575,595,565.25,591.7,15970
OAL,20200813,308.3,319.9,302.25,305.55,32349
OBEROIRLTY,20200813,368,387.75,365.35,371.45,741402
OCCL,20200813,780.2,807.35,780,800.3,9825
OFSS,20200813,3064,3068,3011,3040.8,64029
OIL,20200813,95.25,96.2,94.6,95,647454
OILCOUNTUB,20200813,4.3,4.45,4.2,4.3,22789
OISL,20200813,3.2,3.35,3.05,3.2,22212
OLECTRA,20200813,63,68.9,62.65,68.9,247740
OMAXAUTO,20200813,37.9,43.95,36.8,43.9,220974
OMAXE,20200813,74.8,74.8,73.9,74.4,166996
OMKARCHEM,20200813,5.5,5.75,5.25,5.75,14475
OMMETALS,20200813,15.1,15.1,14.5,14.75,66688
ONELIFECAP,20200813,7.55,7.55,6.85,6.85,44408
ONEPOINT,20200813,14.95,15.2,12.9,14,836706
ONGC,20200813,78.55,79.45,78.4,78.6,7316685
ONMOBILE,20200813,39.8,39.8,37.15,37.55,258484
ONWARDTEC,20200813,64.25,66,63.2,64.85,10278
OPTIEMUS,20200813,30.9,30.9,30.9,30.9,2741
OPTOCIRCUI,20200813,7.5,7.5,7.15,7.25,869073
ORBTEXP,20200813,69.35,74,65.5,67.25,13030
ORICONENT,20200813,18.65,18.8,17.5,17.6,120798
ORIENTABRA,20200813,17.6,18.1,17.45,17.9,30613
ORIENTALTL,20200813,12.7,12.7,12.15,12.6,167061
ORIENTBELL,20200813,84.3,85.5,81.7,84.5,53582
ORIENTCEM,20200813,69.8,69.8,68.3,68.55,139077
ORIENTELEC,20200813,179,181,176.25,177.25,124103
ORIENTHOT,20200813,20.7,21.75,19.8,21.75,57290
ORIENTLTD,20200813,69.05,69.05,65.6,65.6,134
ORIENTPPR,20200813,19.75,19.85,19.1,19.4,439536
ORIENTREF,20200813,180,180,174.7,177.2,41213
ORISSAMINE,20200813,3090,3140,2825.15,2990.65,250614
ORTINLABSS,20200813,19.7,19.7,18.95,19.7,92908
OSWALAGRO,20200813,9.15,9.15,8.75,8.8,83955
PAGEIND,20200813,19119.7,19349,18871,19008.9,46369
PAISALO,20200813,426.95,426.95,403,409.9,3589
PALASHSECU,20200813,27.9,27.9,25.95,26.75,328
PALREDTEC,20200813,20,20,19.65,19.65,3029
PANACEABIO,20200813,198.55,201.85,197.05,197.8,150033
PANACHE,20200813,55.55,58.4,55.5,57.8,8124
PANAMAPET,20200813,41.5,43.05,41.5,42.6,90928
PAPERPROD,20200813,255,258.25,251,255,81557
PARACABLES,20200813,7.4,7.5,7.05,7.1,339619
PARAGMILK,20200813,102.95,105,100.3,104.35,2523808
PARSVNATH,20200813,3.35,3.35,3.05,3.3,123394
PATELENG,20200813,14.7,14.85,14.3,14.45,299513
PATINTLOG,20200813,23.2,23.2,21.15,22.35,36094
PATSPINLTD,20200813,5.05,5.05,4.75,4.9,4889
PCJEWELLER,20200813,16.85,16.9,16.45,16.65,1805676
PDMJEPAPER,20200813,14.75,15.75,14.4,15.4,289486
PDSMFL,20200813,275,275,270,272,679
PEARLPOLY,20200813,21,21.15,19.5,20.75,2770
PEL,20200813,1462,1483.3,1455.65,1467.35,677287
PENIND,20200813,16.3,17.85,16,17.5,1011455
PENINLAND,20200813,4.5,4.65,4.5,4.6,155863
PERSISTENT,20200813,961,1005.45,961,998.3,154387
PETRONET,20200813,259.95,266,259,265.2,5574553
PFC,20200813,92.05,96.65,89.15,95.35,24355631
PFIZER,20200813,4552,4624.65,4519.7,4535.8,24804
PFOCUS,20200813,42.1,43,41.5,43,309813
PFS,20200813,18.25,18.4,17.3,17.45,1058811
PGEL,20200813,43,45.3,43,44.85,19898
PGHH,20200813,10210,10230,10125.5,10152.65,1588
PGHL,20200813,4652,4860,4652,4686.4,24886
PGIL,20200813,149,152.95,146,146.75,18206
PHILIPCARB,20200813,117.75,124.1,114.55,120.2,6325314
PHOENIXLTD,20200813,600.15,604.55,586.25,598.7,315799
PIDILITIND,20200813,1368,1387.5,1366.7,1380.1,821228
PIIND,20200813,1880.05,1917.95,1880.05,1902,251795
PILANIINVS,20200813,1518.95,1520.05,1440.2,1469.65,1985
PILITA,20200813,5.7,5.9,5.55,5.75,36841
PIONDIST,20200813,115.1,118.5,113.55,116.6,62488
PIONEEREMB,20200813,23.95,24.2,22.7,23,30154
PITTIENG,20200813,29.45,29.75,28,28.6,66733
PKTEA,20200813,126.1,135.7,126.1,133.65,1226
PLASTIBLEN,20200813,185,188.5,177,186.6,19881
PNB,20200813,34,34.3,32.9,33.25,24298716
PNBGILTS,20200813,46,46.45,45.3,45.45,419573
PNBHOUSING,20200813,236.75,236.75,228.2,230.45,431668
PNC,20200813,14.35,15,13.9,14.9,5462
PNCINFRA,20200813,141.8,144.4,139.85,143.1,110572
PODDARHOUS,20200813,170,170,165.6,168,1645
PODDARMENT,20200813,190.1,196.75,188,189.15,14468
POKARNA,20200813,147.4,154.75,146,154.7,81133
POLYCAB,20200813,841,854,841,849.65,116650
POLYMED,20200813,402.5,412.8,397.5,401.45,146289
POLYPLEX,20200813,760,775,756.65,760.55,120126
PONNIERODE,20200813,174,176.85,168.8,169.5,30807
POWERGRID,20200813,179.95,180.3,176.4,178.75,5985571
POWERINDIA,20200813,906.95,909.05,897.5,904.45,205198
POWERMECH,20200813,418.9,418.9,405.55,408.75,44300
PPAP,20200813,235,240,225.05,228.6,132775
PPL,20200813,71.3,74.6,71.3,72.3,31029
PRABHAT,20200813,70.45,72.95,70.4,71.45,53349
PRADIP,20200813,0.6,0.6,0.6,0.6,1250
PRAENG,20200813,6.15,6.4,5.95,6.35,5737
PRAJIND,20200813,67.1,70,66.6,68.85,3935763
PRAKASH,20200813,45.5,46.25,44.5,44.75,848176
PRAKASHSTL,20200813,1.1,1.1,1.1,1.1,162140
PRAXIS,20200813,32.25,32.25,30,31.5,2779
PRECAM,20200813,32.4,35.75,32.4,35.15,783935
PRECOT,20200813,20.5,21.8,20.35,21.05,3607
PRECWIRE,20200813,114.75,117.85,109,111.05,29968
PREMEXPLN,20200813,134.1,139,127.8,137.4,22127
PREMIER,20200813,1.95,2,1.95,2,3016
PREMIERPOL,20200813,23,23,22.4,22.95,1399
PRESSMN,20200813,19.9,20.75,19.85,20.35,53914
PRESTIGE,20200813,232.85,239.4,229.15,231.4,1200015
PRICOLLTD,20200813,44.95,45.95,42.75,42.8,288442
PRIMESECU,20200813,47.25,47.45,45.9,46.6,38807
PRINCEPIPE,20200813,153.9,157,150,150.75,201678
PROZONINTU,20200813,20.05,20.05,19,20.05,1487203
PRSMJOHNSN,20200813,49.35,49.65,47.1,47.75,396890
PSB,20200813,13.45,13.45,13,13.1,567809
PSL,20200813,1.45,1.45,1.35,1.35,2152092
PSPPROJECT,20200813,409.6,409.8,400,404.65,15056
PSUBNKBEES,20200813,16.28,16.43,16.06,16.13,112770
PTC,20200813,54,54.8,53.7,54.55,2355772
PTL,20200813,44.65,44.65,43,43.75,30837
PUNJABCHEM,20200813,533,535,493,521.15,82301
PURVA,20200813,43.8,46.45,43.25,44.35,459313
PVR,20200813,1200,1269.85,1195.25,1254.35,4113522
QGOLDHALF,20200813,2282.6,2299.95,2274,2291.9,1115
QNIFTY,20200813,1163,1163,1163,1163,13
QUESS,20200813,370,373.55,364.85,367.9,80981
QUICKHEAL,20200813,135.1,137.45,130.05,131.05,843120
RADICO,20200813,385,405.45,384,401.75,754292
RADIOCITY,20200813,17,17.2,16.8,17,392918
RAIN,20200813,112.2,115.7,110.9,114.65,3975267
RAJESHEXPO,20200813,465,469.9,463,464.8,69722
RAJRATAN,20200813,300,312,279,306.4,16491
RAJSREESUG,20200813,15.7,15.8,15.1,15.45,6130
RAJTV,20200813,40.85,40.85,39.1,39.65,13839
RALLIS,20200813,303.75,305.3,300.05,300.9,383910
RAMANEWS,20200813,16,16.1,15.65,15.75,44439
RAMASTEEL,20200813,30.2,32.9,30.2,32.45,13497
RAMCOCEM,20200813,705.95,709.55,698,702.9,879642
RAMCOIND,20200813,186.6,189.9,182,183.1,58680
RAMCOSYS,20200813,181.9,181.9,178,181.9,338015
RAMKY,20200813,35.45,35.45,33.85,34.1,134357
RANASUG,20200813,8.5,8.5,7.7,7.7,1386976
RANEENGINE,20200813,193.55,204.2,187,194.65,14605
RANEHOLDIN,20200813,426.9,486,424.1,467.8,111145
RATNAMANI,20200813,1147.45,1147.7,1127,1140.8,6100
RAYMOND,20200813,280,280.75,272,273.25,959385
RBL,20200813,537.35,569.9,535.2,552.65,118160
RBLBANK,20200813,189,189.7,183.3,184.95,14267872
RCF,20200813,50.15,50.8,49.15,49.3,1761301
RCOM,20200813,2.25,2.25,2.25,2.25,10129367
RECLTD,20200813,108.5,111,107.15,110.45,9962681
REDINGTON,20200813,96,96.5,92.1,94.05,425540
REFEX,20200813,49.1,50.2,48.3,48.8,86574
RELAXO,20200813,625.65,632.3,625,629.45,131942
RELCAPITAL,20200813,11.5,11.5,10.85,11.15,1966053
RELIANCE,20200813,2128,2138.9,2110,2122.05,11459251
RELIGARE,20200813,35.95,36.3,35.2,35.45,251909
RELINFRA,20200813,32,32,30.25,30.65,1892577
REMSONSIND,20200813,70,79.75,68,72.5,4210
RENUKA,20200813,9.95,10.2,9.8,9.85,944872
REPCOHOME,20200813,133.05,134.4,132.1,132.5,336423
REPRO,20200813,394.95,395,382.05,385.65,3324
RESPONIND,20200813,93.4,111.7,93.4,100.2,524979
REVATHI,20200813,398.25,399.75,392,393.65,1157
RGL,20200813,279.95,280,270,271.45,3309
RHFL,20200813,2.35,2.4,2.25,2.3,1819515
RICOAUTO,20200813,29.6,32,29.6,31.45,2349443
RIIL,20200813,415.4,417.5,408.85,410.95,175653
RITES,20200813,250.45,252.85,249,249.4,319414
RKDL,20200813,7.05,7.35,7.05,7.15,2641
RKFORGE,20200813,186,204.4,186,202.65,380415
RMCL,20200813,3.85,3.85,3.8,3.85,22423
RML,20200813,206.35,229.45,206.25,219.65,172031
RNAVAL,20200813,3.15,3.15,3.15,3.15,547304
ROHITFERRO,20200813,1.1,1.1,1,1.1,5071
ROHLTD,20200813,64,71.4,63.5,69.3,1029008
ROLLT,20200813,2.8,2.8,2.6,2.6,27191
ROLTA,20200813,6.2,6.2,6.2,6.2,69471
ROSSARI,20200813,765.8,784.95,757.5,773.3,1039156
ROSSELLIND,20200813,90.05,96.85,90.05,95.35,14773
RPGLIFE,20200813,378.5,390,375.5,378,95362
RPOWER,20200813,3.9,3.95,3.7,3.8,18765520
RPPINFRA,20200813,51.15,62.75,51.15,62.65,326733
RSSOFTWARE,20200813,19.75,21.25,19.7,20.55,27358
RSWM,20200813,70,74,70,73.1,28199
RSYSTEMS,20200813,108.55,111.9,106.65,108.7,72917
RTNINFRA,20200813,8.85,8.85,8.85,8.85,167547
RTNPOWER,20200813,3.85,3.85,3.4,3.4,7003652
RUBYMILLS,20200813,160,170,153.8,167.15,10992
RUCHI,20200813,705,725,694,696.95,29223
RUCHINFRA,20200813,13.1,13.75,13.1,13.65,429222
RUCHIRA,20200813,51.8,51.8,49.4,49.75,47058
RUPA,20200813,198,213.65,188.3,207.55,827169
RUSHIL,20200813,107.95,112,105.25,106.7,43495
RVNL,20200813,20,20.25,19.8,19.95,4358341
S&SPOWER,20200813,13.95,14.95,13.95,14.85,1645
SABEVENTS,20200813,1.1,1.1,1.1,1.1,1644
SABTN,20200813,1.65,1.65,1.55,1.55,17460
SADBHAV,20200813,48.3,49.35,46.55,49.35,1486552
SADBHIN,20200813,16.7,17.9,16.4,17.6,1170172
SAFARI,20200813,362.5,365,358,359.45,83781
SAGARDEEP,20200813,128.9,128.9,120,122.9,44065
SAGCEM,20200813,467.8,472,463.5,464.8,7271
SAIL,20200813,39.1,39.65,38.35,38.75,15903981
SAKAR,20200813,61.25,66.75,58.65,65.85,37064
SAKHTISUG,20200813,9.1,9.35,9,9.15,33306
SAKSOFT,20200813,275,282,272.1,272.95,18464
SAKUMA,20200813,6.3,6.35,6.2,6.3,140013
SALASAR,20200813,185.35,192.9,183.2,190.5,14877
SALONA,20200813,55.4,59.75,55.4,59.4,35
SALSTEEL,20200813,2.8,2.8,2.6,2.7,36215
SALZERELEC,20200813,107.5,107.5,100.05,102.85,142722
SAMBHAAV,20200813,2,2.1,2,2.1,17339
SANCO,20200813,11.2,11.45,10.1,10.95,278747
SANDESH,20200813,489.9,490,481.1,489.8,145
SANDHAR,20200813,210.2,223.7,208.45,218.75,51616
SANGAMIND,20200813,48.3,50.5,48.3,49.95,51642
SANGHIIND,20200813,25.55,25.55,24.1,24.35,419742
SANGHVIFOR,20200813,22.4,22.4,22.4,22.4,7218
SANGHVIMOV,20200813,70.55,78,68.25,75.15,111135
SANGINITA,20200813,66.5,68.4,64.25,67.4,53530
SANOFI,20200813,8350,8350,8165,8187.5,24732
SANWARIA,20200813,2.4,2.4,2.3,2.35,1334904
SARDAEN,20200813,235.15,247.25,235.15,239.35,231446
SAREGAMA,20200813,476,480,466,475.5,13935
SARLAPOLY,20200813,17.85,18.45,17.4,17.55,109801
SASKEN,20200813,600.7,615.8,600,611.8,55704
SASTASUNDR,20200813,107.9,108,97,102.2,8638
SATHAISPAT,20200813,2.2,2.2,2.2,2.2,7277
SATIA,20200813,109.95,110,108.9,109.7,136148
SATIN,20200813,72.9,74.95,68.55,69.95,547825
SATIN-RE,20200813,18.65,18.65,18.3,18.65,1058623
SBICARD,20200813,795.75,810,788.8,792.3,2719245
SBIETFQLTY,20200813,103.46,103.46,101,101.37,13378
SBILIFE,20200813,860.9,868,855.1,861.5,666359
SBIN,20200813,205.5,207.3,200.75,201.9,70443500
SCAPDVR,20200813,1.2,1.2,1.2,1.2,35839
SCHAEFFLER,20200813,3536.3,3546.6,3496,3506,1515
SCHAND,20200813,67.6,70,65.6,66.15,31200
SCHNEIDER,20200813,82,84.6,76.5,78.3,452409
SCI,20200813,61.35,61.45,60.2,60.6,1441251
SDBL,20200813,47.3,48,46.5,47.1,182156
SEAMECLTD,20200813,414.95,417.65,405,409.1,2624
SELAN,20200813,114.8,114.8,110,110.2,32458
SEPOWER,20200813,2.7,2.8,2.6,2.75,20083
SEQUENT,20200813,131.9,139.35,131.5,136.8,2368773
SESHAPAPER,20200813,150.1,154.55,150,153,66275
SETCO,20200813,10.7,10.8,10.1,10.65,103129
SETF10GILT,20200813,203.6,205.99,202.01,204.1,218
SETFGOLD,20200813,4800,4800,4677,4682.8,17724
SETFNIF50,20200813,117.09,117.25,116.5,116.87,94663
SETFNIFBK,20200813,222,223.26,220.47,220.92,48558
SETFNN50,20200813,281.81,285.45,280.1,285.25,3992
SETUINFRA,20200813,1,1,0.9,0.95,153882
SEYAIND,20200813,76.75,77.95,75.05,75.75,18726
SFL,20200813,1375.35,1474,1342,1364.65,124106
SGL,20200813,8.35,8.4,8.15,8.25,11250
SHAHALLOYS,20200813,7.4,7.4,7.15,7.15,179
SHAKTIPUMP,20200813,172.55,173.7,168,169.6,28063
SHALBY,20200813,91.8,94.7,89.65,90.1,353523
SHALPAINTS,20200813,67.7,69.3,66.15,66.55,208192
SHANKARA,20200813,370,373.4,350,353.05,124275
SHANTIGEAR,20200813,87.3,90.8,86.1,89.1,112508
SHARDACROP,20200813,315.1,329,300.15,314.15,185435
SHARDAMOTR,20200813,863.05,945,863.05,925.6,13194
SHARIABEES,20200813,305,305,286.1,297.99,420
SHEMAROO,20200813,58.95,59.35,58,59.35,88506
SHIL,20200813,73.65,83,71.6,79.25,424602
SHILPAMED,20200813,635,642.9,607.6,610.6,179457
SHIRPUR-G,20200813,8.3,9.1,8.1,9.1,334548
SHIVAMAUTO,20200813,14.85,15.4,14.3,15.05,113412
SHIVAMILLS,20200813,23.25,25,23.25,24.5,31484
SHIVATEX,20200813,83.5,83.5,78,79.45,4932
SHK,20200813,82.7,82.9,79.6,81,1796346
SHOPERSTOP,20200813,166,180,165.1,175,1137163
SHREDIGCEM,20200813,49.25,49.3,47.8,48.2,438263
SHREECEM,20200813,21569,21644.45,21103.3,21237,66877
SHREEPUSHK,20200813,114.75,116.5,112.85,113.6,16311
SHREERAMA,20200813,5.75,6.35,5.75,6.35,197973
SHRENIK,20200813,52.35,52.35,50.8,51.25,23819
SHREYANIND,20200813,81,83.35,80.05,82.2,29455
SHREYAS,20200813,81.3,89.6,81.3,85.6,21169
SHRIPISTON,20200813,582,592,568.25,568.25,12
SHRIRAMCIT,20200813,699,720,691,716.6,116898
SHRIRAMEPC,20200813,3.5,3.5,3.35,3.5,159750
SHYAMCENT,20200813,3.25,3.4,3.25,3.4,25119
SICAGEN,20200813,12.3,12.9,11.85,11.85,42047
SICAL,20200813,9.35,9.45,9.15,9.3,203144
SIEMENS,20200813,1181,1184,1160,1178.2,891961
SIGIND,20200813,20,20.85,19.95,20.6,8406
SIL,20200813,10.2,10.2,9.5,9.5,10653
SILINV,20200813,137.3,147.45,137.3,140.45,1439
SILLYMONKS,20200813,31,31.1,29.5,29.5,1654
SIMBHALS,20200813,7.2,7.5,7,7.5,7510
SIMPLEXINF,20200813,34.5,34.9,33.35,34.15,128437
SINTEX,20200813,1.8,1.8,1.8,1.8,677321
SIRCA,20200813,230.7,232.7,226,226.85,13965
SIS,20200813,385,385,376.4,378.7,27472
SITINET,20200813,1.75,1.8,1.75,1.75,131948
SIYSIL,20200813,151.7,153,148.65,149.95,127891
SJVN,20200813,22.15,22.25,22.1,22.2,457541
SKFINDIA,20200813,1514,1514,1495.15,1505.25,15732
SKIL,20200813,4,4,3.7,3.7,30292
SKIPPER,20200813,41,42.15,39.85,41.2,384104
SKMEGGPROD,20200813,39.55,47.5,39.55,47.35,545595
SMARTLINK,20200813,72.9,72.9,67.35,69.3,22312
SMLISUZU,20200813,418,433.95,413.8,425.5,132262
SMSLIFE,20200813,443.95,443.95,422,423.5,12510
SMSPHARMA,20200813,97.7,100,96,97.25,1014340
SNOWMAN,20200813,32.45,32.8,31.15,31.6,814948
SOBHA,20200813,227.5,227.5,223.2,225.3,189932
SOLARA,20200813,912,944.9,882.7,893.4,125270
SOLARINDS,20200813,1008,1025,1008,1018.9,20902
SOMANYCERA,20200813,138.45,145.15,134,134.8,198126
SOMATEX,20200813,3,3,3,3,2509
SOMICONVEY,20200813,18.75,21.5,18,18.7,8220
SONATSOFTW,20200813,300,313,300,310.65,823148
SORILINFRA,20200813,56.9,58.45,54.95,56.35,157834
SOTL,20200813,669.95,698,665.5,677.5,3976
SOUTHBANK,20200813,7.5,7.55,7.25,7.25,18913478
SOUTHWEST,20200813,23.9,23.9,21.7,21.75,16622
SPAL,20200813,84,91.7,81.75,86,134659
SPANDANA,20200813,620,629,618,624.35,20697
SPARC,20200813,182.6,184.5,181.2,181.95,444872
SPECIALITY,20200813,33.8,35.8,33.8,35.25,159295
SPENCER-RE,20200813,21,21,17.9,18.2,444103
SPENCERS,20200813,87.5,88.2,85.55,86.05,578008
SPENTEX,20200813,0.65,0.7,0.65,0.65,47782
SPIC,20200813,23.25,23.4,22.45,22.55,270529
SPICEJET,20200813,49.65,52.2,49.3,50.35,15385730
SPLIL,20200813,29.1,33.85,28.55,31.3,255960
SPMLINFRA,20200813,9.45,10.15,9.4,10.15,145300
SPTL,20200813,2.6,2.7,2.5,2.5,3315072
SPYL,20200813,0.4,0.4,0.35,0.35,89726
SREEL,20200813,139.7,141,136.3,137.45,10077
SREINFRA,20200813,7.25,7.85,7.15,7.85,3317357
SRF,20200813,4171.1,4235,4145,4206.05,328144
SRHHYPOLTD,20200813,180.95,180.95,176.05,177.7,7274
SRIPIPES,20200813,179.2,181.85,179.2,180.85,37092
SRTRANSFIN,20200813,668.4,705.5,664.4,702.3,5556702
SSWL,20200813,431.65,447,429,440.2,88416
STAR,20200813,584,592.65,556,561.3,1563770
STARCEMENT,20200813,89.25,89.7,88,88.15,112029
STARPAPER,20200813,101.65,102.25,100,101,107737
STCINDIA,20200813,52.3,54.6,52.3,53.7,66228
STEELCITY,20200813,33,38.5,31.65,35.75,31526
STEELXIND,20200813,31.05,31.05,30,30.1,161142
STEL,20200813,57.65,61.9,57.65,60.3,321635
STERTOOLS,20200813,180,181.45,178.6,179.45,43462
STINDIA,20200813,3.6,3.6,3.6,3.6,56
STRTECH,20200813,131.7,134.35,130.55,132.65,1044721
SUBCAPCITY,20200813,18.5,18.5,18.5,18.5,101
SUBEX,20200813,12.45,12.7,11.8,12.05,3756607
SUBROS,20200813,208,250,205.8,227.3,746452
SUDARSCHEM,20200813,432.15,436.65,418.3,422.4,214124
SUJANAUNI,20200813,0.35,0.4,0.3,0.4,1066487
SUMEETINDS,20200813,1.85,1.85,1.85,1.85,65253
SUMICHEM,20200813,276,277,271,273.3,231987
SUMIT,20200813,9.4,9.85,9.15,9.85,114900
SUMMITSEC,20200813,414.85,414.85,392,400.2,1100
SUNCLAYLTD,20200813,1640,1740,1610.85,1662.95,5757
SUNDARAM,20200813,1.45,1.45,1.4,1.4,120796
SUNDARMFIN,20200813,1365,1365,1346.1,1349.5,10330
SUNDARMHLD,20200813,47.95,48.2,47.6,48,41201
SUNDRMBRAK,20200813,220.9,234,220.9,229.9,4302
SUNDRMFAST,20200813,441,455,430.55,450,154140
SUNFLAG,20200813,46.35,47.9,45.25,45.8,274178
SUNPHARMA,20200813,532.15,535.95,519.05,520.8,8730794
SUNTECK,20200813,226,229,219.55,221.7,185753
